unit_id,time_id,case_no,survey_year,survey_month,dvla_code,raw_la_code,strata,area_id,msoa_name,synthetic_msoa_assignment_method,synthetic_msoa_seed,sex,age,age_source,synthetic_age_seed,age_group_3_code,age_group_5_code,age_group_7_code,working_age_code,pension_age_code,econ_status_3_code,econ_status_code,education_code,highest_qualification_code,tenure_code,tenure_group_code,CarUse,caraccess,num_people,num_adult,num_child,urban_rural_code,urban_rural_com_code,wimd_overall_quintile_code,raw_atfrqbke,sample_adult_weight,sample_travel_weight,freq_cyclist_weight,freq_cyclist_weight_source,freq_cyclist,freq_cyclist_source
222305213,2023,222305213,2022,6,12,,W06000012,W02000427,Neath Port Talbot 021,uniform_random_within_la,20260623,1,48.0,observed_exact_age,,2,3,4,1,0,1,2,2,1,1,1,1,1,2,2,0,1,5,2,5,1.37060406741453,1.02852740634258,1.02852740634258,sample_travel_weight,0.0,observed
222305214,2023,222305214,2022,6,12,,W06000012,W02000214,Neath Port Talbot 016,uniform_random_within_la,20260623,1,60.0,observed_exact_age,,2,3,5,1,0,1,2,4,3,1,1,1,1,1,1,0,1,5,2,,0.353436781071712,,,missing,,missing_or_out_of_scope
222305215,2023,222305215,2022,6,12,,W06000012,W02000200,Neath Port Talbot 002,uniform_random_within_la,20260623,2,60.0,observed_exact_age,,2,3,5,1,0,1,2,4,3,1,1,1,1,1,1,0,1,5,4,,0.306334331202125,,,missing,,missing_or_out_of_scope
222305216,2023,222305216,2022,6,12,,W06000012,W02000205,Neath Port Talbot 007,uniform_random_within_la,20260623,2,38.0,observed_exact_age,,1,2,3,1,0,1,2,4,2,3,2,1,1,5,2,3,1,5,4,,0.860071833358124,,,missing,,missing_or_out_of_scope
222305217,2023,222305217,2022,6,12,,W06000012,W02000213,Neath Port Talbot 015,uniform_random_within_la,20260623,1,71.0,observed_exact_age,,3,4,6,2,1,3,9,6,4,5,,1,1,1,1,0,1,5,2,,0.331772794190065,,,missing,,missing_or_out_of_scope
222305218,2023,222305218,2022,6,12,,W06000012,W02000215,Neath Port Talbot 017,uniform_random_within_la,20260623,1,83.0,observed_exact_age,,3,5,7,2,1,3,9,6,4,1,1,1,1,2,2,0,1,5,3,,0.67324269550869,,,missing,,missing_or_out_of_scope
222305219,2023,222305219,2022,6,12,,W06000012,W02000417,Neath Port Talbot 020,uniform_random_within_la,20260623,2,86.0,observed_exact_age,,3,5,7,2,1,3,9,6,4,1,1,1,1,1,1,0,1,5,3,,0.432091808736132,0.39025167673157,0.39025167673157,sample_travel_weight,,missing_or_out_of_scope
222305220,2023,222305220,2022,6,12,,W06000012,W02000427,Neath Port Talbot 021,uniform_random_within_la,20260623,2,52.0,observed_exact_age,,2,3,4,1,0,1,2,2,1,1,1,1,1,2,2,0,1,5,3,,0.654984057069096,,,missing,,missing_or_out_of_scope
222305221,2023,222305221,2022,6,12,,W06000012,W02000207,Neath Port Talbot 009,uniform_random_within_la,20260623,2,36.0,observed_exact_age,,1,2,3,1,0,2,6,2,1,1,1,1,1,4,2,2,1,5,3,,0.860071833358124,,,missing,,missing_or_out_of_scope
222305222,2023,222305222,2022,6,12,,W06000012,W02000202,Neath Port Talbot 004,uniform_random_within_la,20260623,1,28.0,observed_exact_age,,1,2,2,1,0,1,2,1,1,1,1,1,1,2,2,0,1,5,3,,2.23309565193908,,,missing,,missing_or_out_of_scope
222305223,2023,222305223,2022,6,12,,W06000012,W02000205,Neath Port Talbot 007,uniform_random_within_la,20260623,2,60.0,observed_exact_age,,2,3,5,1,0,3,10,6,4,3,2,1,1,2,2,0,1,5,2,,0.612668662404251,,,missing,,missing_or_out_of_scope
222305224,2023,222305224,2022,6,12,,W06000012,W02000210,Neath Port Talbot 012,uniform_random_within_la,20260623,2,24.0,observed_exact_age,,1,1,1,1,0,1,2,3,2,1,1,1,1,3,1,2,1,5,2,,1.04572521882695,,,missing,,missing_or_out_of_scope
222305225,2023,222305225,2022,6,12,,W06000012,W02000206,Neath Port Talbot 008,uniform_random_within_la,20260623,1,69.0,observed_exact_age,,3,4,6,2,1,1,2,2,1,1,1,1,1,1,1,0,1,5,2,5,0.327754072453971,0.302028197019388,0.302028197019388,sample_travel_weight,0.0,observed
222305226,2023,222305226,2022,6,12,,W06000012,W02000205,Neath Port Talbot 007,uniform_random_within_la,20260623,2,57.0,observed_exact_age,,2,3,5,1,0,3,9,1,1,1,1,1,1,2,2,0,1,5,2,,0.620595264241831,,,missing,,missing_or_out_of_scope
222305227,2023,222305227,2022,6,12,,W06000012,W02000212,Neath Port Talbot 014,uniform_random_within_la,20260623,1,63.0,observed_exact_age,,2,3,5,1,0,1,2,2,1,1,1,1,1,2,2,0,1,5,2,,0.706873562143424,,,missing,,missing_or_out_of_scope
222305228,2023,222305228,2022,11,12,,W06000012,W02000204,Neath Port Talbot 006,uniform_random_within_la,20260623,1,42.0,observed_exact_age,,1,2,3,1,0,1,2,2,1,1,1,1,1,4,2,2,1,5,4,,1.12774903706263,,,missing,,missing_or_out_of_scope
222305229,2023,222305229,2022,11,12,,W06000012,W02000417,Neath Port Talbot 020,uniform_random_within_la,20260623,2,33.0,observed_exact_age,,1,2,2,1,0,1,2,3,2,1,1,1,1,4,2,2,1,5,4,5,0.945331651345712,0.935950823107134,0.935950823107134,sample_travel_weight,0.0,observed
222305230,2023,222305230,2022,11,12,,W06000012,W02000212,Neath Port Talbot 014,uniform_random_within_la,20260623,2,51.0,observed_exact_age,,2,3,4,1,0,3,8,8,5,3,2,2,0,3,1,2,1,5,1,,0.327492028534548,,,missing,,missing_or_out_of_scope
222305231,2023,222305231,2022,11,12,,W06000012,W02000214,Neath Port Talbot 016,uniform_random_within_la,20260623,1,45.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,1,1,1,1,2,2,0,1,5,4,,1.37060406741453,,,missing,,missing_or_out_of_scope
222305232,2023,222305232,2022,11,12,,W06000012,W02000215,Neath Port Talbot 017,uniform_random_within_la,20260623,1,37.0,observed_exact_age,,1,2,3,1,0,1,2,1,1,1,1,1,1,3,2,1,1,5,4,,1.50641258356658,,,missing,,missing_or_out_of_scope
222305233,2023,222305233,2022,11,12,,W06000012,W02000212,Neath Port Talbot 014,uniform_random_within_la,20260623,2,47.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,1,1,1,1,2,2,0,1,5,4,,0.802465793648212,,,missing,,missing_or_out_of_scope
222305234,2023,222305234,2022,11,12,,W06000012,W02000217,Neath Port Talbot 019,uniform_random_within_la,20260623,2,35.0,observed_exact_age,,1,2,3,1,0,1,2,1,1,1,1,1,1,5,2,3,1,5,4,,0.860071833358124,,,missing,,missing_or_out_of_scope
222305235,2023,222305235,2022,11,12,,W06000012,W02000217,Neath Port Talbot 019,uniform_random_within_la,20260623,2,47.0,observed_exact_age,,2,3,4,1,0,2,6,5,3,3,2,1,1,2,1,1,1,5,3,,0.401232896824106,,,missing,,missing_or_out_of_scope
222305236,2023,222305236,2022,11,12,,W06000012,W02000210,Neath Port Talbot 012,uniform_random_within_la,20260623,1,53.0,observed_exact_age,,2,3,4,1,0,1,2,2,1,1,1,1,1,1,1,0,1,5,4,,0.551896578429307,,,missing,,missing_or_out_of_scope
222305237,2023,222305237,2022,11,12,,W06000012,W02000204,Neath Port Talbot 006,uniform_random_within_la,20260623,2,46.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,1,1,1,1,4,2,2,1,5,3,,0.802465793648212,,,missing,,missing_or_out_of_scope
222305238,2023,222305238,2022,11,12,,W06000012,W02000214,Neath Port Talbot 016,uniform_random_within_la,20260623,2,57.0,observed_exact_age,,2,3,5,1,0,1,2,1,1,1,1,1,1,3,3,0,1,5,3,,0.930892896362747,,,missing,,missing_or_out_of_scope
222305239,2023,222305239,2022,11,12,,W06000012,W02000200,Neath Port Talbot 002,uniform_random_within_la,20260623,2,60.0,observed_exact_age,,2,3,5,1,0,3,9,1,1,1,1,1,1,2,2,0,1,5,3,5,0.612668662404251,0.67365024130434,0.67365024130434,sample_travel_weight,0.0,observed
222305240,2023,222305240,2022,11,12,,W06000012,W02000211,Neath Port Talbot 013,uniform_random_within_la,20260623,1,62.0,observed_exact_age,,2,3,5,1,0,1,2,7,5,1,1,1,1,2,2,0,1,5,3,,0.706873562143424,,,missing,,missing_or_out_of_scope
222305241,2023,222305241,2022,11,12,,W06000012,W02000214,Neath Port Talbot 016,uniform_random_within_la,20260623,1,72.0,observed_exact_age,,3,4,6,2,1,3,9,4,1,1,1,1,1,2,2,0,1,5,4,5,0.66354558838013,0.697004124315295,0.697004124315295,sample_travel_weight,0.0,observed
222305242,2023,222305242,2022,11,12,,W06000012,W02000202,Neath Port Talbot 004,uniform_random_within_la,20260623,1,57.0,observed_exact_age,,2,3,5,1,0,3,8,8,5,3,2,2,0,1,1,0,1,5,1,5,0.463519918542803,0.433352365621507,0.433352365621507,sample_travel_weight,0.0,observed
222305243,2023,222305243,2022,7,12,,W06000012,W02000217,Neath Port Talbot 019,uniform_random_within_la,20260623,2,47.0,observed_exact_age,,2,3,4,1,0,3,10,7,5,4,3,1,1,3,2,1,2,7,1,,0.802465793648212,,,missing,,missing_or_out_of_scope
222305244,2023,222305244,2022,7,12,,W06000012,W02000212,Neath Port Talbot 014,uniform_random_within_la,20260623,1,51.0,observed_exact_age,,2,3,4,1,0,1,2,5,3,1,1,1,1,1,1,0,2,6,3,,0.551896578429307,,,missing,,missing_or_out_of_scope
222305245,2023,222305245,2022,7,12,,W06000012,W02000427,Neath Port Talbot 021,uniform_random_within_la,20260623,1,31.0,observed_exact_age,,1,2,2,1,0,1,2,2,1,1,1,1,1,2,2,0,2,6,3,5,1.8157517360978,2.23440181547289,2.23440181547289,sample_travel_weight,0.0,observed
222305246,2023,222305246,2022,7,12,,W06000012,W02000211,Neath Port Talbot 013,uniform_random_within_la,20260623,2,54.0,observed_exact_age,,2,3,4,1,0,1,2,5,3,1,1,1,1,2,2,0,2,7,3,,0.654984057069096,,,missing,,missing_or_out_of_scope
222305247,2023,222305247,2022,7,12,,W06000012,W02000204,Neath Port Talbot 006,uniform_random_within_la,20260623,2,68.0,observed_exact_age,,3,4,6,2,1,3,9,7,5,1,1,1,1,1,1,0,2,7,3,5,0.321248191088711,0.276412794309726,0.276412794309726,sample_travel_weight,0.0,observed
222305248,2023,222305248,2022,7,12,,W06000012,W02000207,Neath Port Talbot 009,uniform_random_within_la,20260623,1,49.0,observed_exact_age,,2,3,4,1,0,1,2,5,3,1,1,1,1,2,2,0,2,7,1,,1.37060406741453,,,missing,,missing_or_out_of_scope
222305249,2023,222305249,2022,7,12,,W06000012,W02000211,Neath Port Talbot 013,uniform_random_within_la,20260623,2,52.0,observed_exact_age,,2,3,4,1,0,1,2,3,2,1,1,1,1,3,2,1,2,7,1,,0.654984057069096,,,missing,,missing_or_out_of_scope
222305250,2023,222305250,2022,7,12,,W06000012,W02000417,Neath Port Talbot 020,uniform_random_within_la,20260623,1,54.0,observed_exact_age,,2,3,4,1,0,3,8,2,1,1,1,1,1,1,1,0,2,7,1,,0.551896578429307,,,missing,,missing_or_out_of_scope
222305251,2023,222305251,2022,7,12,,W06000012,W02000202,Neath Port Talbot 004,uniform_random_within_la,20260623,1,26.0,observed_exact_age,,1,2,2,1,0,1,2,4,2,1,1,1,1,4,4,0,2,7,1,5,4.46619130387816,3.40897515898819,3.40897515898819,sample_travel_weight,0.0,observed
222305252,2023,222305252,2022,6,12,,W06000012,W02000210,Neath Port Talbot 012,uniform_random_within_la,20260623,1,62.0,observed_exact_age,,2,3,5,1,0,1,2,8,5,1,1,1,1,1,1,0,2,7,2,,0.353436781071712,,,missing,,missing_or_out_of_scope
222305253,2023,222305253,2022,6,12,,W06000012,W02000207,Neath Port Talbot 009,uniform_random_within_la,20260623,2,74.0,observed_exact_age,,3,4,6,2,1,3,9,6,4,1,1,1,1,1,1,0,2,7,2,5,0.365995686475964,0.277293633843676,0.277293633843676,sample_travel_weight,0.0,observed
222305254,2023,222305254,2022,6,12,,W06000012,W02000206,Neath Port Talbot 008,uniform_random_within_la,20260623,1,63.0,observed_exact_age,,2,3,5,1,0,1,2,2,1,1,1,1,1,2,2,0,2,7,3,,0.706873562143424,,,missing,,missing_or_out_of_scope
222305255,2023,222305255,2022,9,12,,W06000012,W02000208,Neath Port Talbot 010,uniform_random_within_la,20260623,2,52.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,1,1,1,1,2,2,0,1,5,5,,0.654984057069096,,,missing,,missing_or_out_of_scope
222305256,2023,222305256,2022,9,12,,W06000012,W02000417,Neath Port Talbot 020,uniform_random_within_la,20260623,1,62.0,observed_exact_age,,2,3,5,1,0,3,9,5,3,1,1,1,1,2,2,0,1,5,5,,0.706873562143424,,,missing,,missing_or_out_of_scope
222305257,2023,222305257,2022,9,12,,W06000012,W02000217,Neath Port Talbot 019,uniform_random_within_la,20260623,2,23.0,observed_exact_age,,1,1,1,1,0,1,2,2,1,1,1,1,1,5,4,1,1,5,5,,4.18290087530779,,,missing,,missing_or_out_of_scope
222305258,2023,222305258,2022,9,12,,W06000012,W02000216,Neath Port Talbot 018,uniform_random_within_la,20260623,1,53.0,observed_exact_age,,2,3,4,1,0,1,2,3,2,1,1,1,1,2,2,0,1,5,2,,1.10379315685861,,,missing,,missing_or_out_of_scope
222305259,2023,222305259,2022,9,12,,W06000012,W02000208,Neath Port Talbot 010,uniform_random_within_la,20260623,2,50.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,1,1,1,1,2,2,0,1,5,5,,0.654984057069096,,,missing,,missing_or_out_of_scope
222305260,2023,222305260,2022,9,12,,W06000012,W02000206,Neath Port Talbot 008,uniform_random_within_la,20260623,1,59.0,observed_exact_age,,2,3,5,1,0,3,8,8,5,3,2,2,0,1,1,0,1,5,2,,0.463519918542803,,,missing,,missing_or_out_of_scope
222305261,2023,222305261,2022,9,12,,W06000012,W02000208,Neath Port Talbot 010,uniform_random_within_la,20260623,2,67.0,observed_exact_age,,3,4,6,2,1,3,9,7,5,1,1,1,1,1,1,0,1,5,2,,0.321248191088711,,,missing,,missing_or_out_of_scope
222305262,2023,222305262,2022,9,12,,W06000012,W02000201,Neath Port Talbot 003,uniform_random_within_la,20260623,2,57.0,observed_exact_age,,2,3,5,1,0,1,2,5,3,1,1,1,1,2,2,0,1,5,2,,0.620595264241831,,,missing,,missing_or_out_of_scope
222305263,2023,222305263,2022,9,12,,W06000012,W02000204,Neath Port Talbot 006,uniform_random_within_la,20260623,2,42.0,observed_exact_age,,1,2,3,1,0,1,2,1,1,1,1,1,1,3,1,2,1,5,5,,0.409081326768795,,,missing,,missing_or_out_of_scope
222305264,2023,222305264,2022,9,12,,W06000012,W02000213,Neath Port Talbot 015,uniform_random_within_la,20260623,1,75.0,observed_exact_age,,3,5,7,2,1,3,9,2,1,1,1,1,1,1,1,0,1,5,1,5,0.336621347754345,0.291627519268826,0.291627519268826,sample_travel_weight,0.0,observed
222305265,2023,222305265,2022,9,12,,W06000012,W02000206,Neath Port Talbot 008,uniform_random_within_la,20260623,2,50.0,observed_exact_age,,2,3,4,1,0,3,8,8,5,3,2,1,1,2,1,1,1,5,1,5,0.327492028534548,0.252573316124424,0.252573316124424,sample_travel_weight,0.0,observed
222305266,2023,222305266,2022,9,12,,W06000012,W02000202,Neath Port Talbot 004,uniform_random_within_la,20260623,2,73.0,observed_exact_age,,3,4,6,2,1,3,9,1,1,1,1,1,1,1,1,0,2,6,2,5,0.365995686475964,0.263428952151492,0.263428952151492,sample_travel_weight,0.0,observed
222305267,2023,222305267,2022,9,12,,W06000012,W02000211,Neath Port Talbot 013,uniform_random_within_la,20260623,2,87.0,observed_exact_age,,3,5,7,2,1,3,9,8,5,1,1,2,0,1,1,0,1,5,1,5,0.432091808736132,0.370739092894992,0.370739092894992,sample_travel_weight,0.0,observed
222305268,2023,222305268,2022,9,12,,W06000012,W02000208,Neath Port Talbot 010,uniform_random_within_la,20260623,1,54.0,observed_exact_age,,2,3,4,1,0,3,8,8,5,3,2,2,0,1,1,0,2,6,2,,0.551896578429307,,,missing,,missing_or_out_of_scope
222305269,2023,222305269,2022,9,12,,W06000012,W02000216,Neath Port Talbot 018,uniform_random_within_la,20260623,2,79.0,observed_exact_age,,3,5,7,2,1,3,9,2,1,1,1,1,1,1,1,0,2,8,2,,0.432091808736132,,,missing,,missing_or_out_of_scope
222305270,2023,222305270,2022,9,12,,W06000012,W02000204,Neath Port Talbot 006,uniform_random_within_la,20260623,2,57.0,observed_exact_age,,2,3,5,1,0,3,9,5,3,1,1,1,1,2,2,0,1,5,5,5,0.620595264241831,0.42081188708922,0.42081188708922,sample_travel_weight,0.0,observed
222305271,2023,222305271,2022,9,12,,W06000012,W02000417,Neath Port Talbot 020,uniform_random_within_la,20260623,1,74.0,observed_exact_age,,3,4,6,2,1,1,2,2,1,1,1,1,1,4,2,2,1,5,5,5,0.66354558838013,0.627303711883766,0.627303711883766,sample_travel_weight,0.0,observed
222305272,2023,222305272,2022,10,12,,W06000012,W02000201,Neath Port Talbot 003,uniform_random_within_la,20260623,2,77.0,observed_exact_age,,3,5,7,2,1,3,9,2,1,1,1,2,0,1,1,0,1,5,1,,0.432091808736132,,,missing,,missing_or_out_of_scope
222305273,2023,222305273,2022,10,12,,W06000012,W02000427,Neath Port Talbot 021,uniform_random_within_la,20260623,1,63.0,observed_exact_age,,2,3,5,1,0,1,2,1,1,1,1,1,1,1,1,0,1,5,1,,0.353436781071712,,,missing,,missing_or_out_of_scope
222305274,2023,222305274,2022,10,12,,W06000012,W02000212,Neath Port Talbot 014,uniform_random_within_la,20260623,2,61.0,observed_exact_age,,2,3,5,1,0,2,6,2,1,4,3,2,0,1,1,0,1,5,1,,0.306334331202125,,,missing,,missing_or_out_of_scope
222305275,2023,222305275,2022,10,12,,W06000012,W02000200,Neath Port Talbot 002,uniform_random_within_la,20260623,2,52.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,1,1,1,1,2,2,0,1,5,4,,0.654984057069096,,,missing,,missing_or_out_of_scope
222305276,2023,222305276,2022,10,12,,W06000012,W02000214,Neath Port Talbot 016,uniform_random_within_la,20260623,1,63.0,observed_exact_age,,2,3,5,1,0,1,2,8,5,3,2,2,0,1,1,0,1,5,1,5,0.353436781071712,0.336323948018838,0.336323948018838,sample_travel_weight,0.0,observed
222305277,2023,222305277,2022,10,12,,W06000012,W02000417,Neath Port Talbot 020,uniform_random_within_la,20260623,2,63.0,observed_exact_age,,2,3,5,1,0,3,8,8,5,1,1,2,0,2,2,0,1,5,4,,0.612668662404251,,,missing,,missing_or_out_of_scope
222305278,2023,222305278,2022,10,12,,W06000012,W02000210,Neath Port Talbot 012,uniform_random_within_la,20260623,2,20.0,observed_exact_age,,1,1,1,1,0,3,11,8,5,3,2,2,0,4,2,2,1,5,1,,2.09145043765389,,,missing,,missing_or_out_of_scope
222305279,2023,222305279,2022,10,12,,W06000012,W02000213,Neath Port Talbot 015,uniform_random_within_la,20260623,2,41.0,observed_exact_age,,1,2,3,1,0,3,8,8,5,3,2,2,0,1,1,0,1,5,1,,0.409081326768795,,,missing,,missing_or_out_of_scope
222305280,2023,222305280,2022,10,12,,W06000012,W02000213,Neath Port Talbot 015,uniform_random_within_la,20260623,2,75.0,observed_exact_age,,3,5,7,2,1,3,9,8,5,1,1,2,0,1,1,0,1,5,1,,0.432091808736132,,,missing,,missing_or_out_of_scope
222305281,2023,222305281,2022,10,12,,W06000012,W02000206,Neath Port Talbot 008,uniform_random_within_la,20260623,2,30.0,observed_exact_age,,1,2,2,1,0,3,1,4,3,4,3,1,1,2,2,0,1,5,1,,0.945331651345712,,,missing,,missing_or_out_of_scope
222305282,2023,222305282,2022,10,12,,W06000012,W02000213,Neath Port Talbot 015,uniform_random_within_la,20260623,2,70.0,observed_exact_age,,3,4,6,2,1,3,9,6,4,3,2,2,0,1,1,0,1,5,1,5,0.365995686475964,0.29269883572388,0.29269883572388,sample_travel_weight,0.0,observed
222305283,2023,222305283,2022,10,12,,W06000012,W02000205,Neath Port Talbot 007,uniform_random_within_la,20260623,2,72.0,observed_exact_age,,3,4,6,2,1,3,9,8,5,3,2,1,1,1,1,0,1,5,1,,0.365995686475964,,,missing,,missing_or_out_of_scope
222305284,2023,222305284,2022,10,12,,W06000012,W02000205,Neath Port Talbot 007,uniform_random_within_la,20260623,2,66.0,observed_exact_age,,3,4,6,2,1,3,9,5,3,1,1,2,0,1,1,0,1,5,4,,0.321248191088711,,,missing,,missing_or_out_of_scope
222305285,2023,222305285,2022,11,12,,W06000012,W02000200,Neath Port Talbot 002,uniform_random_within_la,20260623,2,52.0,observed_exact_age,,2,3,4,1,0,3,8,2,1,3,2,1,1,2,2,0,1,5,1,,0.654984057069096,,,missing,,missing_or_out_of_scope
222305286,2023,222305286,2022,11,12,,W06000012,W02000212,Neath Port Talbot 014,uniform_random_within_la,20260623,2,26.0,observed_exact_age,,1,2,2,1,0,1,2,7,5,1,1,1,1,2,2,0,1,5,1,,1.24663729034488,,,missing,,missing_or_out_of_scope
222305287,2023,222305287,2022,11,12,,W06000012,W02000201,Neath Port Talbot 003,uniform_random_within_la,20260623,1,51.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,1,1,1,1,1,1,0,1,5,4,,0.551896578429307,,,missing,,missing_or_out_of_scope
222305288,2023,222305288,2022,11,12,,W06000012,W02000202,Neath Port Talbot 004,uniform_random_within_la,20260623,2,30.0,observed_exact_age,,1,2,2,1,0,3,10,5,3,3,2,1,1,3,1,2,1,5,1,,0.472665825672856,,,missing,,missing_or_out_of_scope
222305289,2023,222305289,2022,11,12,,W06000012,W02000200,Neath Port Talbot 002,uniform_random_within_la,20260623,2,50.0,observed_exact_age,,2,3,4,1,0,1,2,5,3,1,1,1,1,3,3,0,1,5,1,,0.982476085603645,,,missing,,missing_or_out_of_scope
222305290,2023,222305290,2022,11,12,,W06000012,W02000216,Neath Port Talbot 018,uniform_random_within_la,20260623,2,60.0,observed_exact_age,,2,3,5,1,0,3,8,3,2,1,1,2,0,2,2,0,1,5,1,,0.612668662404251,,,missing,,missing_or_out_of_scope
222305291,2023,222305291,2022,11,12,,W06000012,W02000210,Neath Port Talbot 012,uniform_random_within_la,20260623,2,76.0,observed_exact_age,,3,5,7,2,1,3,9,5,3,1,1,2,0,1,1,0,1,5,1,5,0.432091808736132,0.41193232543888,0.41193232543888,sample_travel_weight,0.0,observed
222305292,2023,222305292,2022,11,12,,W06000012,W02000208,Neath Port Talbot 010,uniform_random_within_la,20260623,2,29.0,observed_exact_age,,1,2,2,1,0,1,2,7,5,1,1,1,1,4,2,2,1,5,1,,1.24663729034488,,,missing,,missing_or_out_of_scope
222305293,2023,222305293,2022,11,12,,W06000012,W02000208,Neath Port Talbot 010,uniform_random_within_la,20260623,1,22.0,observed_exact_age,,1,1,1,1,0,2,6,1,1,1,1,1,1,3,3,0,1,5,5,,4.56386151189136,,,missing,,missing_or_out_of_scope
222305294,2023,222305294,2022,11,12,,W06000012,W02000212,Neath Port Talbot 014,uniform_random_within_la,20260623,1,70.0,observed_exact_age,,3,4,6,2,1,3,9,4,3,2,2,2,0,2,2,0,1,5,1,,0.66354558838013,,,missing,,missing_or_out_of_scope
222305295,2023,222305295,2022,11,12,,W06000012,W02000213,Neath Port Talbot 015,uniform_random_within_la,20260623,1,64.0,observed_exact_age,,2,3,5,1,0,3,9,2,1,4,3,2,0,1,1,0,1,5,1,,0.353436781071712,,,missing,,missing_or_out_of_scope
222305296,2023,222305296,2022,11,12,,W06000012,W02000427,Neath Port Talbot 021,uniform_random_within_la,20260623,1,48.0,observed_exact_age,,2,3,4,1,0,1,5,3,2,1,1,1,1,2,2,0,1,5,1,5,1.37060406741453,1.08566781780606,1.08566781780606,sample_travel_weight,0.0,observed
222305297,2023,222305297,2022,11,12,,W06000012,W02000204,Neath Port Talbot 006,uniform_random_within_la,20260623,1,78.0,observed_exact_age,,3,5,7,2,1,3,9,8,5,1,1,1,1,2,2,0,1,5,1,,0.67324269550869,,,missing,,missing_or_out_of_scope
222305298,2023,222305298,2022,11,12,,W06000012,W02000215,Neath Port Talbot 017,uniform_random_within_la,20260623,2,49.0,observed_exact_age,,2,3,4,1,0,1,2,5,3,1,1,1,1,2,2,0,1,5,1,,0.802465793648212,,,missing,,missing_or_out_of_scope
222305299,2023,222305299,2022,11,12,,W06000012,W02000214,Neath Port Talbot 016,uniform_random_within_la,20260623,1,85.0,observed_exact_age,,3,5,7,2,1,3,9,5,3,1,1,2,0,2,2,0,1,5,4,,0.67324269550869,,,missing,,missing_or_out_of_scope
222305300,2023,222305300,2022,11,12,,W06000012,W02000213,Neath Port Talbot 015,uniform_random_within_la,20260623,2,41.0,observed_exact_age,,1,2,3,1,0,3,8,5,3,3,2,1,1,2,1,1,1,5,1,,0.409081326768795,,,missing,,missing_or_out_of_scope
222305301,2023,222305301,2022,11,12,,W06000012,W02000202,Neath Port Talbot 004,uniform_random_within_la,20260623,2,17.0,observed_exact_age,,1,1,1,1,0,3,1,3,2,1,1,1,1,4,4,0,1,5,5,,7.57400816446839,,,missing,,missing_or_out_of_scope
222305302,2023,222305302,2023,2,12,,W06000012,W02000211,Neath Port Talbot 013,uniform_random_within_la,20260623,1,40.0,observed_exact_age,,1,2,3,1,0,3,8,4,2,3,2,2,0,1,1,0,2,7,1,,0.563874518531317,,,missing,,missing_or_out_of_scope
